Amount,Date,Recipient,Registrant,Contributing Lobbyist or PAC,Source,Record ID
10000.00,2012-09-01,"NATIONAL REPUBLICAN SENATORIAL COMMITTEE, office: Party; ","Van Scoyoc Associates, Inc.",H. Stewart Van Scoyoc,http://www.fara.gov/docs/5401-Supplemental-Statement-20130130-16.pdf,26257
10000.00,2012-09-01,"Rep.  Tom Cole, office: House, agency: Congress; ","Van Scoyoc Associates, Inc.",H. Stewart Van Scoyoc,http://www.fara.gov/docs/5401-Supplemental-Statement-20130130-16.pdf,26258
500.00,2012-12-01,"Sen.  Patty Murray, office: Senate, agency: Congress; ","Van Scoyoc Associates, Inc.",H. Stewart Van Scoyoc,http://www.fara.gov/docs/5401-Supplemental-Statement-20130130-16.pdf,26259
1000.00,2012-12-01,"DIRIGIO PAC, office: Sen. Susan Collins, agency: Leadership PAC; ","Van Scoyoc Associates, Inc.",H. Stewart Van Scoyoc,http://www.fara.gov/docs/5401-Supplemental-Statement-20130130-16.pdf,26260
6000.00,2012-07-01,VSAPAC; ,"Van Scoyoc Associates, Inc.",H. Stewart Van Scoyoc,http://www.fara.gov/docs/5401-Supplemental-Statement-20130130-16.pdf,26261
100.00,2012-10-01,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMM, office: Party; ",GoodWorks International LLC,,http://www.fara.gov/docs/5414-Supplemental-Statement-20130510-20.pdf,28120
100.00,2012-10-01,"DEMOCRATIC SENATORIAL CAMPAIGN COMM., office: Party; ",GoodWorks International LLC,,http://www.fara.gov/docs/5414-Supplemental-Statement-20130510-20.pdf,28121
1000.00,2012-09-11,"Rep.  Heather Wilson, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28013
1000.00,2012-09-11,"Rep.  Nick Rahall, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28014
1000.00,2012-09-11,"Rep.  Nick Rahall, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28015
500.00,2012-09-12,"Rep.  Howard Coble, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28016
500.00,2012-09-12,"Rep.  Carolyn McCarthy, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28017
500.00,2012-09-13,"Rep.  Bill Pascrell, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28018
500.00,2012-09-19,"Sen.  George Allen, office: Senate, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28019
2000.00,2012-09-19,"Sen.  George Allen, office: Senate, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28020
1500.00,2012-09-19,"Rep.  Dennis Rehberg, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28021
1500.00,2012-09-19,"Rep.  Rick Berg, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28022
250.00,2012-09-27,Hayden Roger; ,"Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28023
1500.00,2012-10-03,"Sen.  Saxby Chambliss, office: Senate, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28024
1500.00,2012-10-10,"Sen.  Saxby Chambliss, office: Senate, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28025
1000.00,2012-10-24,Richard Mourdock; ,"Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28026
1000.00,2012-11-14,"Rep.  Charles Boustany, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28027
1000.00,2012-11-29,"Rep.  Charles Boustany, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28028
1000.00,2012-12-06,Jeannemarie Davis for Lieutenant Governor; ,"Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28029
150.00,2013-02-25,John Devantier for School Board; ,"Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28030
1000.00,2013-02-27,"Sen.  Richard Burr, office: Senate, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28031
1000.00,2013-02-28,"Rep.  John Boehner, office: House, agency: Congress; ","Hecht, Spencer & Associates, Inc.",,http://www.fara.gov/docs/5451-Supplemental-Statement-20130321-16.pdf,28032
60000.00,2012-12-11,"TERRY MCAULIFFE FOR GOVERNOR, office: McAuliffe, Terry; ","LISCR, LLC",,http://www.fara.gov/docs/5490-Supplemental-Statement-20130529-19.pdf,26834
60000.00,2013-01-28,"FRIENDS OF TERRY MCAULIFFE, office: McAuliffe, Terry; ","LISCR, LLC",,http://www.fara.gov/docs/5490-Supplemental-Statement-20130529-19.pdf,26835
250.00,2012-10-01,"Rep.  Chris Van Hollen, office: House, agency: Congress; ",Michael Joseph Fonte,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130401-15.pdf,28977
500.00,2013-04-15,"Rep.  Darrell Issa, office: House, agency: Congress; ","The Gabriel Company, LLC",,http://www.fara.gov/docs/5523-Supplemental-Statement-20130528-17.pdf,27062
2500.00,2012-11-02,"Rep.  Connie Mack, office: House, agency: Congress; ",Alston & Bird LLP,Bob Dole,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26203
1000.00,2013-04-16,"Sen.  John Isakson, office: Senate, agency: Congress; ",Alston & Bird LLP,Bob Dole,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26204
500.00,2013-04-26,"Rep.  Diane Black, office: House, agency: Congress; ",Alston & Bird LLP,Bob Dole,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26205
2500.00,2013-04-26,"ALSTON & BIRD PAC, office: PAC; ",Alston & Bird LLP,Robert C. Jones,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26206
500.00,2013-02-05,Friends of Wansacz & O'Brien; ,Alston & Bird LLP,,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26207
2500.00,2013-02-12,"Sen.  Mark Pryor, office: Senate, agency: Congress; ",Alston & Bird LLP,Robert C. Jones,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26208
1000.00,2013-02-27,"Sen.  Barbara Mikulski, office: Senate, agency: Congress; ",Alston & Bird LLP,Robert C. Jones,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26209
1000.00,2013-03-26,"DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE, office: Party; ",Alston & Bird LLP,Robert C. Jones,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26210
5000.00,2012-11-02,"Sen.  Bob Corker, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26211
5000.00,2012-11-02,"Sen.  Thomas Carper, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26212
2000.00,2012-11-15,"Rep.  Charles Boustany, office: House, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26213
2000.00,2012-11-19,"Sen.  Roy Blunt, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26214
2500.00,2012-12-04,"Sen.  Mary Landrieu, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26215
5000.00,2012-12-17,"Sen.  Mary Landrieu, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26216
3500.00,2012-12-19,"Sen.  Chris Coons, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26217
1500.00,2013-01-06,"Rep.  John Dingell, office: House, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26218
1500.00,2013-01-23,"Sen.  Heidi Heitkamp, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26219
5000.00,2013-01-25,"Sen.  Mark Pryor, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26220
1000.00,2013-02-11,"Sen.  Mark Begich, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26221
1000.00,2013-02-12,"Sen.  Richard Blumenthal, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26222
5000.00,2013-02-19,"Rep.  Bill Shuster, office: House, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26223
5000.00,2013-02-22,"Sen.  Mazie Hirono, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26224
1000.00,2013-02-27,"Blue Hen PAC, office: Rep. Chris Coons, agency: Leadership PAC; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26225
5000.00,2013-02-28,"GREEN MOUNTAIN PAC, office: Sen. Patrick Leahy, agency: Leadership PAC; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26226
1000.00,2013-02-28,"Rep.  Chris Collins, office: House, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26227
15000.00,2012-03-08,"NATIONAL REPUBLICAN SENATORIAL COMMITTEE, office: Party; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26228
15000.00,2012-03-08,"DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE, office: Party; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26229
15000.00,2012-03-08,"NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE, office: Party; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26230
15000.00,2012-03-08,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26231
2500.00,2013-03-18,"Sen.  Bill Nelson, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26232
1000.00,2013-03-20,"Rep.  Joseph Kennedy, office: House, agency: Congress; ",Alston & Bird LLP,,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26233
2000.00,2013-03-21,"Rep.  Steve Womack, office: Steve Womack, agency: House; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26234
4000.00,2013-04-22,"Sen.  John Isakson, office: Senate, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26235
2000.00,2013-04-24,"Rep.  Robert Andrews, office: House, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26236
2000.00,2013-04-25,"Rep.  Mike Thompson, office: House, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26237
2500.00,2013-04-25,"Rep.  Diane Black, office: House, agency: Congress; ",Alston & Bird LLP,Alston & Bird PAC,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,26238
2500.00,2013-02-19,"Rep.  Mario Diaz-Balart, office: House, agency: Congress; ","Moroccan-American Center for Policy, Inc.",,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,27136
50.00,2012-09-13,"RNC, office: Party; ",Levick Strategic Communications,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,28906
100.00,2012-10-07,ROMNEY FOR PRESIDENT; ,Levick Strategic Communications,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,28907
1000.00,2012-10-09,"Rep.  Maxine Waters, office: House, agency: Congress; ",The Glover Park Group LLC,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,27137
1000.00,2012-10-09,"Rep.  Carolyn McCarthy, office: House, agency: Congress; ",The Glover Park Group LLC,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,27138
1000.00,2012-10-09,"Sen.  Heidi Heitkamp, office: Senate, agency: Congress; ",The Glover Park Group LLC,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,27139
1000.00,2012-10-09,"Rep.  Henry Waxman, office: House, agency: Congress; ",The Glover Park Group LLC,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,27140
1000.00,2012-09-24,"Rep.  Chris Van Hollen, office: House, agency: Congress; ",The Glover Park Group LLC,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,27141
500.00,2012-11-21,"Christina Fraga, agency: Doral city council; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26239
500.00,2012-11-21,"SANDRA RUIZ CAMPAIGN FUND, office: Ruiz, Sandra; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26240
1000.00,2012-11-05,Muratsuchi for Assembly; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26241
500.00,2012-12-19,The Future is Now; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26242
500.00,2012-12-19,The Future is Now; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26243
500.00,2012-12-10,"ARONSON, LISA K. CAMPAIGN; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26244
500.00,2012-12-10,Carol Hattan Re-election campaign; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26245
750.00,2012-12-31,Friends of Amy Paulin; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26246
1000.00,2012-12-06,Friends of Silver; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26247
500.00,2012-12-12,Friends of Joan Garner; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26248
1000.00,2012-12-17,Norma Torres for Senate; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26249
500.00,2013-01-17,Woodrow Poitier Campaign; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26457
500.00,2013-01-17,Charlotte Burrie Campaign; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26458
500.00,2013-01-08,Marlon Luis Campaign; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26459
500.00,2013-01-08,Mikkie Belvedere Campaign; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26460
500.00,2013-01-04,"Mayor, Pompano Beach Lamar Fisher; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26461
250.00,2013-01-04,David Levy ; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26462
500.00,2013-01-04,Shannon Materio; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26463
10000.00,2013-01-18,Presidential Inaugural Committee; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26464
1000.00,2013-01-28,Hueso for Senate; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26465
1000.00,2013-01-14,Cheryl Brown for Assembly; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26466
1000.00,2013-02-24,Jim Cason; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26467
500.00,2013-02-27,Judge Abby Cynamon; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26468
2500.00,2013-02-21,Serving Miamians; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26469
2500.00,2013-02-21,Serving Miamians; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26470
500.00,2013-02-20,Peter S. Tingom; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26471
1000.00,2013-02-20,"SRCC HOUSEKEEPING ACCOUNT, office: Party; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26472
1000.00,2013-02-20,"DSCC Housekeeping Account, office: Party; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26473
1000.00,2013-02-01,"DACC-HOUSEKEEPING, office: PAC; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26474
500.00,2013-02-20,"Candidate Bob Levy, office: Plantain City Council; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26475
1000.00,2013-02-25,Perea for Assembly; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26476
2000.00,2013-12-17,The Future is Now; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26477
250.00,2013-03-28,Ralph Rosado; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26478
250.00,2013-03-28,Ralph Rosado; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26479
500.00,2013-03-19,Coral Gables Commissioner Mary Young; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26480
500.00,2013-03-18,Mayor of North Miami Lucie Tondreau; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26481
2500.00,2013-03-04,Miami Dade County Working with You; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26482
500.00,2013-03-13,City Commissioner candidate Michelle Spencer Jones; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26483
500.00,2013-03-29,Judge Spencer J Multack; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26484
500.00,2013-03-01,"Jeannette Nunez, agency: Florida House; ",Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26485
2500.00,2013-03-04,Miami Dade County Working with You; ,Greenberg Traurig LLP,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,26486
