id,name,name-new,address,city,state,country,discription,Column,Column2,entered
242,Panama Canal Authority,Panama Canal Authority,,,,Panama,"Drafted and distributed press releases/e-mail blasts/media advisories on the following: Panama Canal Board of Directors and Advisory Board Meet Canal's New Locks Contracting Moving Forward Panama Canal Expansion Awarded ""Most Significant Construction Project In the World"" Panama Canal Dredging Into the Future Panama Canal Authority Begins Countdown to Pacific Entrance Dredging for Expansion Paving the Way for Construction: Panama Canal Awards the Largest Expansion Contract Thus Far Panama Canal Expansion Named ""Best Long Term Performance Project"" Bon Voyage: Queen Elizabeth 2 Completes Final Cruise Through the Panama Canal Pancanal.com Gets Facelift Expansion Image of the Week: 1.9 Million Cubic Meters of Materials Have Been Excavated So Far Expansion Image of the Week: Paraiso Hill Undergoes Significant Excavation Panamax OOCL Panama Is Born: Size and History In One Name Expansion Image of the Week: Panamanian President Martin Torrijos Visits Canal Expansion Site, Expansion Image of the Week: 263 Animals Rescued by the Panama Canal Authority, Panama Canal and Virginia Port Authority Reaffirm Strategic Alliance, Panama Canal and Virginia Port Authority Reaffirm Strategic Alliance Media Advisory, H.M.S. Bounty Travels Through the Panama Canal As Part of World Tour Photo Blast, H.M.S. Bounty Transits the Panama Canal Web cam Advisory, Expansion Image of the Week: Paraiso Hill Is Rapidly Disappearing, Panama Canal CEO Visits Puerto Rico to Brief Industry Leaders on Expansion Program, Panama Canal Authority Releases Fiscal Year 2008 Second Quarter Metrics, Expansion Image of the Week: Panama Canal Authority Protects Biodiversity, Expansion Image of the Week: Second Phase of Dry Excavation Work On Track, Expansion Image of the Week: Canal Expansion Plows Forward, Canal Operations Move At Full Speed, Panama Canal Forges Agreement with the Port of New Orleans, Panama CEO Briefs Regional Leaders at Maritime Forum, Panama Canal Extends Deadline for New Set of Locks Design-Build Bid Submission, Expansion Image of the Month: 325 Students from 56 Countries Visit the Panama Canal, Panama Canal and Tampa Port Authority Reaffirm Strategic Alliance, Panama Canal Receives Bids for Insurance Advisory Services for Expansion, Panama Canal and South Carolina State Ports Authority Renew Strategic Alliance, Panama Canal Authority Awards Expansion Insurence Advisory Services Contract to Willis Limited, Panama Canal Authority Releases Fiscal Year Third Quarter Metrics.",156,243,TRUE
1002,Panama Canal Authority,Panama Canal Authority,,,,Panama,,642,243,TRUE
1819,Panama Canal Authority,Panama Canal Authority,,,,Panama,,1133,243,TRUE
1826,Panama Canal Authority,Panama Canal Authority,,,,Panama,General public relations activities performed for the ACP,1134,243,TRUE
956,Panama Canal Authority (ACP),Panama Canal Authority (ACP),,,,Panama,,621,243,TRUE
2525,Parliament of Romania,Parliament of Romania,,,,Romania,Parliament of Romania - member of the Chamber of Deputies,1597,1033,TRUE
2526,Parliament of Romania,Parliament of Romania,,,,Romania,member of the Chamber of Deputies,1598,1033,TRUE
1667,Partido Accion Nacional (PAN),Partido Accion Nacional (PAN),,,,Mexico,During the reporting period we provided general advice concerning the Congress and the Administration.,1048,582,TRUE
2596,Partido Accion Nacional (PAN),Partido Accion Nacional (PAN),,,,Mexico,During the reporting period we provided general advice concerning the Congress and the Administration.,1627,582,TRUE
2613,Partido Accion Nacional (PAN),Partido Accion Nacional (PAN),,,,Mexico,During the reporting period we provided general advice concerning the Congress and the Administration.,1628,582,TRUE
2470,"Partidul Social Democrat (""PSD"")","Partidul Social Democrat (""PSD"")",,,,Romania,"The registrant provided government affairs representation and strategy development in connection with the foreign principal's initiatives to improve bilateral relations between Romania and the United States, educate policymakers about PSD, and promote the agenda of PSD in Washington. The registrant also provided strategic media and public relations advice and counsel to support the foreign principal's development and implementation of a media and public relations campaign.",1553,990,TRUE
718,Patton Boggs LLP,Patton Boggs LLP,,,,,"to provide legal expert/consulting services to Patton Boggs on certain labor & employment law issues arising in connection with Patton Boggs' representation of its own foreign principal client (Embassy of the Republic of Peru). James & Hoffman completed its services to Patton Boggs as of August 31, 2007.",459,244,TRUE
674,Paul Calder LeRoux,Paul Calder LeRoux,,,,South Africa-Australia ,"We engaged, during this period, in activities on behalf of Mr. LeRoux and on behalf of the Government of Vanuatu, but none of those activities, to date, involved the United States territory, government, or officials of any kind, or the United States press. We did not engage, during this period, In activities on behalf of Dr. Fall.",422,245,TRUE
1381,Paul Calder LeRoux,Paul Calder LeRoux,,,,South Africa-Australia ,"Prior to December 31, 2008, when we terminated our representation of the three foreign principals, we rendered minor services on behalf of Mr. LeRoux and the Government of Vanuatu, and none on behalf of Dr. Fell. None of these activities involved United States territory, government, officials, or press.",869,245,TRUE
2524,PDI (Party for Justice and Integration),PDI (Party for Justice and Integration),,,,Albania,Bryan Cunningham facilitated meetings and conversations with government officials regarding the Cham community in Albania. Dan Gans facilitated meetings and conversations with government officials regarding the Cham community in Albania.,1596,1032,FALSE
2503,Peace and Democracy Party of Turkey (BDP),Peace and Democracy Party of Turkey (BDP),,,,Turkey,"which is the voice of the Kurdish minority in Turkey, aims to solve the 86 year-old Kurdish issue within the country's existing borders and through democracy, pluralism and decentralization, which are the pillars of many western nations",1579,1014,TRUE
2504,Peace and Democracy Party of Turkey (BDP),Peace and Democracy Party of Turkey (BDP),,,,Turkey,,1580,1014,FALSE
373,People's Daily Overseas Edition,People's Daily Overseas Edition,,,,Korea,"During the past six-month reporting period, registrant has carried on the printing and distribution of the People's Daily Overseas Edition in the United States. Registrant contracts printing work to printers in New York and San Francisco and distributes the newspapers through mailing to subscribers, as well as to new stands for retail sales.",232,247,TRUE
1357,People's Daily Overseas Edition,People's Daily Overseas Edition,,,,Korea,"During the past six-month reporting period, registrant has carried on the printing and distribution of the People's Daily Overseas Edition in the United States. Registrant contracts printing work to printers in New York and San Francisco and distributes the newspapers through mailing to subscribers, as well as to new stands for retail sales. The ""Political Activities"" carried out by Registrant for the principals involved in the ""dissemination"" of political propaganda. The People's Daily Overseas Edition is the official newspaper of the government of the People's Republic of China. The text of the publications are directly and solely under the discretion of the government officials in China.",856,247,TRUE
2199,People's Daily Overseas Edition,People's Daily Overseas Edition,,,,Korea,"Registrant has carried on the printing and distribution of the People's Daily Overseas Edition in the United States. Registrant contracts printing work to printers in New York and San Francisco and distributes the newspapers through mailing to subscribers, as well as to new stands for retail sales. The ""Political Activities"" carried out by Registrant for the principals involved in the ""dissemination"" of political propaganda. The People's Daily Overseas Edition is the official newspaper of the government of the People's Republic of China. The text of the publications are directly and solely under the discretion of the government officials in China.",1369,247,TRUE
